source target sign
SIBVL VBWMR5 +
SIBVL OLQVL -
SIBVL RMDVR +
SIBVL VBWMR12 +
SMDVR VBWML6 -
SMDVR VBWML3 +
SMDVR VBWML15 +
SMDVR SMDDL +
SMDVR URYVL +
SMDVR VBWML7 +
SMDVR VBWML9 +
SMDVR OLLR +
SMDVR VBWML11 -
SMDVR VBWML14 -
SMDVR RIMR +
SMDVR RIAL -
SMDVR VBWML4 +
SMDVR VBWML8 +
SMDVR URYDR -
SMDVR RIBR +
SMDVR RICL +
SMDVR ADAL +
SMDVR RMDDL +
SMDVR VBWML12 -
SMDVR VBWML16 -
SMDVR SIBDR -
SMDVR CEPVL +
SMDVR RIBL +
SMDVR RIML +
SMDVR AIBR -
SMDVR RIVR +
SMDVR SMDVL +
SMDVR VB01 +
SMDVR VBWML13 +
SMDVR VBWML5 +
SMDVR AVAR +
SMDVR AIBL +
IL1VL RMDDL -
IL1VL IL1L +
IL1VL VBWML1 -
IL1VL OLQVL +
IL1VL PVR +
IL1VL RMHL -
IL1VL IL2VL +
IL1VL IL1VL +
IL1VL RMDVR -
IL1VL OLLL +
IL1VL VBWML2 -
AWAR ASGR -
AWAR ASIL -
AWAR PVQR +
AWAR RIR -
AWAR ASKR -
AWAR RIGR +
AWAR ASIR +
RID BAGL +
RID AIML -
RID DBWML13 +
RID DA02 +
RID RMHL +
RID AS02 +
RID DA06 -
RID PVCR -
RID URYVL -
RID RMGL +
RID DB01 -
RID DD02 +
RID AINL -
DB01 AS01 -
DB01 DBWML9 +
DB01 DBWMR9 +
DB01 AVDR +
DB01 VD03 -
DB01 DBWMR8 -
AVEL VD03 +
AVEL DA03 -
AVEL ADEL -
AVEL IL1R -
AVEL DB03 -
AVEL DA01 -
AVEL SMDDL -
AVEL PVCR +
AVEL URYDR -
AVEL CEPDR +
AVEL URYVL -
AVEL PVNR +
AVEL VD02 -
AVEL ALML -
AVEL AVKL +
AVEL FLPR -
AVEL PVCL -
AVEL SABD -
AVEL AIBR +
AVEL RMGL +
AVEL AVAL +
RMEV RIS -
RMEV IL2VL +
RMEV PVT -
RMEV SMDDL -
RMEV SMBVR -
RMEV SAAVR +
RMEV IL2DR +
RMEV IL2L -
RMEV URAVR +
RMEV DBWMR6 +
RMEV RMED +
RMEV URAVL -
RMEV IL2R -
RMEV RMDDR +
VBWMR18 VA09 -
VBWMR18 VB07 -
VBWMR18 VD09 -
VBWMR18 VA10 -
VBWMR18 VA08 -
VBWMR18 VD08 +
INTESTINE DVB -
INTESTINE AVFL +
AIAR ASGR +
AIAR RIFR +
AIAR AIBR +
AIAR AWAR +
AIAR AWCL -
AIAR AIZR -
AIAR ADAR +
AIAR AWCR +
VBWMR12 VD05 -
VBWMR12 VC02 -
VBWMR12 SMBVR -
VBWMR12 VD04 +
PHBL AVDR +
PHBL VA12 -
PHBL AVAL +
PHBL PVCL -
PHBL AVDL -
PHBL PHAL +
IL1L RMDDL +
IL1L VBWML1 -
IL1L RMDR +
IL1L RMDVL -
IL1L RMER -
IL1L IL2L -
IL1L DBWML3 -
IL1L URAVL +
IL1L RMDVR +
AVM SIBVL -
AVM AVJR +
AVM AVBL +
AVM VB03 -
AVM AVDL -
AVM RID +
AVM AVHL -
AVM PVNR -
AVM AVBR +
AVM PVM +
DBWML23 PDA +
DBWML23 PDB +
AVBR ASHR -
AVBR PVCL -
AVBR AS03 -
AVBR AVHR +
AVBR RIPR -
AVBR VA04 -
AVBR ADLR -
AVBR RIFL +
AVBR AVFR +
AVBR PVPL -
AVBR URYVL -
AVBR RMGR +
AVBR AVHL +
AVBR SMBVL +
AVBR DVA -
AVBR RIML -
AVBR DA07 +
AVBR PVPR -
AVBR BDUR +
AVBR AVAL -
AVBR AQR +
AVBR RIMR -
AVBR IL2DL -
AVBR PVNR +
AVBR AVJR -
AVBR RIBL -
AVBR URBR +
AVBR AS01 +
AVBR VA03 -
AVBR ADAR -
VA03 VD02 -
VA03 SAAVL -
VA03 VBWML9 +
VA03 AVAL -
VA03 VA04 +
VA03 VB02 -
VA03 AVER +
VA03 AVDL +
VA03 AVAR -
VA03 VD03 +
VA03 AVEL +
VA03 DD02 +
VA03 VBWML10 -
VA03 VBWMR11 +
VA03 VA02 -
RMDDR HSNR -
RMDDR VBWML1 +
RMDDR CEPVR -
RMDDR RIS -
RMDDR ALML +
RMDDR IL1DL -
RMDDR URYVR +
RMDDR RMDVL +
RMDDR RIAL +
RMDDR URAVR +
RMDDR DBWMR1 -
RMDDR DBWML2 +
RMDDR SMDVL +
RMDDR RMDVR -
RMDDR DBWML4 -
RMDDR IL1VR +
PVDR DVA +
PVDR VA09 +
PVDR PVCL +
PVDR VB06 -
PVDR AVAL -
PVDR HYP -
PVDR AVDL -
PVDR AVAR +
URXR CEPDR +
URXR IL1R -
URXR RMDR +
URXR RIGR -
URXR AWBR +
URXR RIR -
URXR AVBR -
URXR RIAR -
URXR AUAR +
URXR OLQVR +
URXR AVER -
URXR IL2R -
VD12 DB07 +
VD12 VBWML20 +
VD12 AVL +
VD12 VBWMR23 -
VD12 VBWMR21 -
VD12 DD06 -
VD12 VA10 +
VD12 VD13 -
VD12 VB10 +
RMHR AVKR +
RMHR CEPVR +
RMHR RMDR +
RMHR ADEL +
RMHR RMHL +
RMHR SIBVR +
RMHR RIVR -
RMHR RIGL +
RMHR OLQDR -
RMHR URBL -
RMHR DBWML5 +
RMHR SDQR +
IL1DL RIPL -
IL1DL DBWML2 -
IL1DL URXL +
IL1DL DBWMR7 +
IL1DL SIBDL +
IL1DL RMEL +
IL1DL DBWML6 +
IL1DL DBWML3 -
IL1DL URYDL +
VBWMR4 RIML +
VBWMR4 IL1R -
VBWMR4 SAAVL +
VBWMR4 RMDL -
VBWMR4 SABVR +
VBWMR4 SMBVR -
AIAL ASER -
AIAL ADAL +
AIAL RIFL +
AIAL AWCL -
AIAL ASIR +
AIAL AWCR -
AIAL AIZL +
AIAL HSNR -
AIAL ASHL +
AIAL RIR +
AIAL AIBL +
AIAL AINR +
AIAL ASEL +
AIAL ADFL -
ADER CEPVR +
ADER IL1R -
ADER SMDVR +
ADER FLPL -
ADER URXR -
ADER AVM +
ADER AVER -
ADER IL2R -
ADER RIGR +
ADER RMGR +
ADER AVAR -
ADER ASIR -
URAVR VBWMR2 -
URAVR URYVR +
URAVR VBWMR3 -
URAVR VBWMR6 -
URAVR VBWMR4 -
VBWMR10 AVFR +
VBWMR10 VA03 +
VBWMR10 SMBVR -
VBWMR10 PVM +
VBWMR10 PVPR -
VC04 VM2AR +
VC04 VM2PR +
VC04 VC03 +
VC04 VM2AL +
VC04 AVBR -
VM2PR HSNR -
VM2PR HSNL -
VM2PR VC05 -
SAADL DBWMR4 +
SAADL RIMR +
SAADL RIAL +
SAADL AIBL -
SAADL AVBR -
SAADL PLNR -
SAADL RMFR +
SAADL SMBVL +
SAADL AVKR -
SAADL DBWMR3 -
SAADL VB01 +
SAADL SIBDR -
SAADL RMGR -
SAADL RIVR -
SAADL RMGL -
SAADL HYP +
SAADL DBWMR6 -
SAADL RMDVR -
DD03 DBWMR12 -
DD03 VA06 -
DD03 DBWML15 -
DD03 DBWMR11 +
DD03 DB03 +
AIZR DVA +
AIZR ASER -
AIZR RIR -
AIZR AWCR -
AIZR SMBVR -
AIZR SMBDR +
AIZR RIGL +
AIZR AIBR -
AIZR SMDDR -
AIZR AWAR +
AIZR AVEL +
AIZR ADFR +
AIZR RIAR +
AIZR AIBL +
AIYR RIBR +
AIYR ASER +
AIYR ASIL -
AIYR AIYL -
AIYR AWBR -
AIYR ASGR -
AIYR AIBR +
AIYR ASEL +
AIYR AWAR +
AIYR AUAR -
AIYR AIZR +
AIYR ADFR -
AIYR RIAR -
AIYR AINL +
DBWMR12 SMBDL -
DBWMR12 SIADL +
ASGL AIML +
ASGL AIBL +
ASGL RIVL -
ASGL AIAL +
ASGL ASKL +
ASGL AWAL +
VD03 DD01 +
VD03 VBWMR10 +
VD03 VC01 +
VD03 DB02 -
VD03 AVBR +
VD03 VC03 +
VD03 DD02 -
VD03 PVNR +
VD03 VBWMR11 -
FLPL RIS +
FLPL SDQL +
FLPL FLPR +
FLPL AIBR -
FLPL AVDL +
FLPL AVBR -
FLPL AVDR -
FLPL VA01 -
FLPL RID -
IL1R RMDDL +
IL1R DBWMR3 -
IL1R OLLR -
IL1R IL1DR -
IL1R RMDR +
IL1R URAVR -
IL1R RMHL -
IL1R URBR +
IL1R AVER +
IL1R CEPDR -
IL1R IL2R +
IL1R RMDDR +
VBWML20 VB09 +
VBWML20 VB08 +
VBWML20 VB10 -
VBWML20 VD11 -
VBWML20 VA11 -
ASHR ASER +
ASHR ASHR +
ASHR PVCL +
ASHR AWCR -
ASHR ADLR +
ASHR AVJL -
ASHR HSNR +
ASHR AVFR +
ASHR AVDL -
ASHR AIBL +
ASHR AVHL -
ASHR RMGR -
ASHR ADFR -
ASHR ASIR -
ASHR AIAR -
ASHR AVER +
ASHR AWAR +
ASHR AWBL +
DB07 DBWMR20 -
DB07 PVCL -
DB07 VD11 +
DB07 VD13 +
DB07 DBWMR21 -
DB07 DBWML19 +
DB07 AS10 +
DB07 DBWML20 -
DB07 DBWML24 +
DB07 PVR -
DB07 DBWMR24 -
DB07 DA08 +
DB07 DA09 +
DB07 DBWML23 +
AVFR AIML +
AVFR AVHR +
AVFR VBWML11 +
AVFR PVQR +
AVFR AVJL +
AVFR HSNR +
AVFR PVCR -
AVFR VBWMR14 +
AVFR AIAL +
AVFR AVFL -
AVFR RMDDL -
AVFR VBWML12 +
AVFR AIMR -
AVFR SIADL -
AVFR RMGL -
AVFR PVDL +
DBWML7 DD01 -
DBWML7 AS02 -
DBWML7 DA02 +
DBWML7 SMDDR +
DBWML7 AS01 -
URYDR RIBR -
URYDR RMDDL +
URYDR RIS +
URYDR AWCL +
URYDR DBWMR2 -
URYDR OLQDR -
URYDR CEPDR +
URYDR RMED -
URYDR RMDVR +
URYDR ADAR -
URYDR URXR -
VD07 DB05 +
VD07 VB06 -
VD07 VBWMR16 -
VD07 DB06 +
VD07 VA07 -
VD07 VBWML14 -
CEPDR OLLR -
CEPDR RMDR -
CEPDR ADER +
CEPDR RICL +
CEPDR CEPDR +
CEPDR SMBDL +
CEPDR RIFR -
CEPDR DBWMR3 -
CEPDR RMHR -
CEPDR BDUR -
CEPDR SIBDR +
CEPDR URBR +
CEPDR OLQDR +
CEPDR RIH -
VD10 DB07 -
VD10 VB08 -
VD10 VBWML20 -
VD10 VBWML18 +
VD10 DA09 -
VD10 PVDL -
VA05 VBWML12 -
VA05 VBWMR12 -
VA05 AVAL -
VA05 DD03 +
VA05 VA06 -
VA05 AVDL +
VA05 VBWMR14 +
VA05 VD05 -
VA05 AVAR +
DA08 DBWMR20 +
DA08 DBWMR19 -
DA08 DBWML21 -
DA08 VD11 +
DA08 PHBL -
DA08 PQR -
DA08 PHAL +
DA08 VD12 -
DA08 VD10 -
DA08 VD13 -
DA08 DBWMR21 -
DA08 DBWML19 +
DA08 VD09 -
DA08 DBWML20 +
DA08 DBWMR16 -
DA08 AVDR -
DA08 DA09 +
DA08 DBWMR17 +
DA08 DBWML18 +
DA08 AVAR -
DA08 VD08 -
PQR PVNR -
PQR PVCL -
PQR PVPR -
PQR AVAL -
PQR AVJR -
PQR PHBL -
PQR DB07 +
PQR AVDL -
PQR LUAR +
AS08 DBWMR18 -
AS08 AVAL +
AS08 DB05 -
AS08 DB06 +
AS08 DBWMR17 -
AS08 VD08 +
DBWMR3 RMDDL +
DBWMR3 RMHL +
DBWMR3 RMDL +
AVL INTESTINE -
AVL URYVR +
AVL HSNR -
AVL VC03 -
AVL PVCR +
AVL VC06 -
AVL DVC +
AVL SABVL -
AVL SABVR +
AVL AVFL +
AVL PVQR -
AVL VBWMR8 -
AVL AVBL -
AVL IL1VL +
AVL DD06 -
AVL AVEL -
AVKL AVM -
AVKL RIGR +
AVKL SAADR +
AVKL RIS +
AVKL PVM +
AVKL RIML -
AVKL RIVL +
AVKL SAADL +
AVKL PVR +
AVKL PVT -
AVKL VBWMR6 +
AVKL RMFR -
PVNL PVWR +
PVNL HYP +
PVNL VBWML11 +
PVNL AVJL -
PVNL AVM -
PVNL AVDL +
PVNL AVBR -
PVNL PVNR +
PVNL PQR +
PVNL AVL +
PVNL VD12 +
PVNL PVPR +
PVNL BDUL +
PVNL AVDR -
PVNL PHBL -
PVNL PVDL -
PVNL PVWL -
SIBDL DBWMR5 +
SIBDL DBWMR13 -
SIBDL DBWMR16 +
SIBDL DBWMR8 -
SIBDL SAADL +
SIBDL AQR +
SIBDL DBWMR7 -
SIBDL PVPL -
SIBDL RMGL -
SIBDL CEPDL -
SIBDL SMBVL -
SIBDL DBWMR12 -
ASGR ASER +
ASGR CEPVR -
ASGR RIFR -
ASGR AWBR -
ASGR ASIR -
AVHR AIML -
AVHR HSNR +
AVHR PHCR -
AVHR SMBDL -
AVHR PHAR +
AVHR AVFL -
AVHR DVA +
AVHR ASKR +
AVHR AVAL +
AVHR AQR +
AVHR SMBVL +
AVHR AIMR -
AVHR VC04 -
AVHR PHCL +
AVHR AWBL -
DBWML10 AS03 -
DBWML10 SIADR +
DBWML10 AS04 +
DBWML10 DB02 +
DBWML10 SMBDR -
VBWML8 VD01 +
VBWML8 VA03 -
VBWML8 VA01 -
VBWML8 VA02 +
PHCL DVA +
PHCL PVQR -
PHCL PVCL -
PHCL AVAL -
VM2AL HSNR -
VM2AL HSNL -
VM2AL VC05 -
RMDVR VBWML6 -
RMDVR VBWML1 -
RMDVR VBWMR3 +
RMDVR IL1R -
RMDVR OLQVL +
RMDVR RIAL -
RMDVR RIBR +
RMDVR CEPDR +
RMDVR URYVL -
RMDVR RMGR +
RMDVR VBWML2 +
